"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"55",2.90278000475,0.56765718514,0.3826147948,2.48795139275,0.614030035609,0.44800642112,0.5370434454,0.0762373761544,0.79720160616,2.22641918325,0.620485487029,0.19520981816,2.67328080175,0.558090576748,0.67580333232,2.16299196125,0.0404168978674,0.10736143056,1,0.946451486476813,NA,NA,0.0518198809727178,NA,NA,0.0518198809727178,0.0213304845816606,0,64633.3838134937,0.0008871428938,65481090.2533626,1e-04,1,0.102489948272705,168.845869064331,"2_133_9",2,133,9,1461,FALSE,TRUE,4,0.0108628946680921,4,FALSE
"56",2.70396417525,0.621024361354,0.34335094816,2.37181077,0.566613561295,0.41757422232,0.6261544054,0.0887354771995,0.79211391448,2.59353525475,0.962388464599,0.5195749388,2.9315653235,0.591851183815,0.40114903408,2.4555982975,0.217444232116,0.362288874,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,1,0.100590944290161,178.918929100037,"2_142_9",2,142,9,1560,FALSE,TRUE,3,0.00967264296686984,4,FALSE
"57",2.734744775,0.723112570423,0.46115607752,2.3755761755,0.65073441817,0.42921146472,0.5160120966275,0.12503538244,0.78331591304,2.54557694975,0.686317751263,0.19598263384,2.0904598,0.7678244278,0.18631505576,2.048109402,0.208020684664,0.2964561596,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,1,0.0755867958068848,179.896248102188,"2_143_8",2,143,8,1570,FALSE,TRUE,4,0.00812030910915211,4,FALSE
"58",2.734744775,0.657560477476,0.4153731176,2.8664369185,0.683949613843,0.42921146472,0.5160120966275,0.12503538244,0.78331591304,2.54557694975,0.686317751263,0.19598263384,2.0904598,0.7678244278,0.18631505576,2.048109402,0.208020684664,0.2964561596,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,1,0.0781919956207275,185.905263900757,"2_149_2",2,149,2,1630,FALSE,TRUE,2,0.00784213830891708,4,FALSE
"59",2.641988049,0.770453459326,0.75525776088,2.92195611375,0.613265900644,0.37494163184,0.52989226445,0.234118605997,0.7798877096,1.4204330255,0.698106190816,0.052425657176,1.66251447375,0.555711216193,0.12305424744,2.83965715325,0.120221627824,0.08149661176,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,1,0.0867149829864502,186.949997901917,"2_150_1",2,150,1,1640,FALSE,TRUE,2,0.0452840243375987,2,FALSE
"60",2.6901768425,0.770453459326,0.75525776088,2.92195611375,0.613265900644,0.37494163184,0.52989226445,0.234118605997,0.7798877096,1.4204330255,0.698106190816,0.052425657176,1.66251447375,0.555711216193,0.12305424744,2.83965715325,0.120221627824,0.08149661176,1,0.956358727128,NA,NA,0.0466319824443957,NA,NA,0.0466319824443957,0.133442992901647,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,1,0.111752986907959,192.976905107498,"2_155_6",2,155,6,1700,FALSE,TRUE,2,0.0453706816747743,2,FALSE
"61",2.78075672875,0.904835250001,0.75088717128,2.6659462905,0.649193420701,0.4266660116,0.51743881609,0.0842359026079,0.78263027232,2.320548165,0.688675439233,0.16727123848,2.00487073475,0.725401785439,0.17366289416,2.83965715325,0.120221627824,0.06792965684,1,0.954281897947998,NA,NA,0.0478813953108628,NA,NA,0.0478813953108628,0.046463920874068,0,29065.8281560875,0.000343915641,65481090.2533626,1e-04,1,0.104763984680176,198.941251993179,"2_160_11",2,160,11,1760,FALSE,TRUE,3,0.0135181412116233,2,FALSE
"62",2.87363935575,0.452218978927,0.06750609032,1.79751550225,0.686379605968,0.47881621584,0.574402249025,0.225701117434,0.79896064632,2.54894363275,0.650261787616,0.22483119736,1.49745858125,0.880670753821,0.14411539192,2.675035175,0.0976531401955,0.074719649464,1,0.952511334093724,NA,NA,0.0487997599753746,NA,NA,0.0487997599753746,0.0300897286348623,0,45244.7200273316,0.0005910176648,65481090.2533626,1e-04,1,0.0764510631561279,199.300676107407,"2_161_3",2,161,3,1763,FALSE,TRUE,2,0.00847744536228462,4,FALSE
"63",2.68549216175,0.500444793487,0.34541397672,2.0288038675,0.644927980555,0.46419993856,0.5064557768725,0.305491797073,0.76604806552,2.786231362,0.666633901726,0.19625388808,1.7574598075,0.60702702895,0.17330024712,2.1693406775,0.17254774657,0.11579655184,1,0.952948841823193,NA,NA,0.0485744464819111,NA,NA,0.0485744464819111,0.0315398461422604,0,28853.5306852334,0.000340673198,65481090.2533626,1e-04,1,0.0783779621124268,200.491863012314,"2_162_4",2,162,4,1775,FALSE,TRUE,2,0.00873100477966571,4,FALSE
"64",2.78075672875,0.904835250001,0.75088717128,2.6659462905,0.649193420701,0.4266660116,0.51743881609,0.0842359026079,0.79589603776,1.94800160725,0.706308669199,0.1440851188,2.00487073475,0.725401785439,0.17366289416,2.83965715325,0.120221627824,0.06792965684,1,0.954335223818892,NA,NA,0.0478534625886409,NA,NA,0.0478534625886409,0.0499556760402078,0,29065.8281560875,0.000343915641,65481090.2533626,1e-04,1,0.0896580219268799,205.036065101624,"2_166_5",2,166,5,1820,FALSE,TRUE,3,0.0147729055351546,2,FALSE
"65",2.68549216175,0.500444793487,0.34541397672,2.0288038675,0.644927980555,0.46419993856,0.5064557768725,0.305491797073,0.76604806552,2.786231362,0.666633901726,0.19625388808,1.7574598075,0.60702702895,0.19014916264,2.1693406775,0.17254774657,0.11579655184,1,0.952948572812238,NA,NA,0.0485745853418247,NA,NA,0.0485745853418247,0.0315828652257463,0,28853.5306852334,0.000340673198,65481090.2533626,1e-04,1,0.0815589427947998,206.502377986908,"2_167_9",2,167,9,1835,FALSE,TRUE,3,0.00874515891365551,4,FALSE
"66",2.839994619,0.876790074403,0.39409831472,0.95450531525,0.623667577105,0.42072469592,0.530112618475,0.0573572043505,0.77738033848,2.68556879575,0.657931815289,0.17095469496,1.730345298,0.650208056455,0.2208381228,2.71840002975,0.112053424033,0.10040605392,1,0.953799118136147,NA,NA,0.0481335434078029,NA,NA,0.0481335434078029,0.0398434813164191,0,25876.3759837836,0.0002952027815,65481090.2533626,1e-04,1,0.075423002243042,207.78853392601,"2_168_11",2,168,11,1848,FALSE,TRUE,2,0.0112644900572151,4,FALSE
"67",2.78075672875,0.904835250001,0.75088717128,2.6659462905,0.649193420701,0.4266660116,0.51743881609,0.0842359026079,0.78263027232,2.320548165,0.688675439233,0.16727123848,2.00487073475,0.725401785439,0.17366289416,2.83965715325,0.120221627824,0.078783220792,1,0.956043476835539,NA,NA,0.0468001064729713,NA,NA,0.0468001064729713,0.102323874760334,0,15695.8104918286,0.0001397138669,65481090.2533626,1e-04,1,0.0812399387359619,208.008717060089,"2_169_2",2,169,2,1850,FALSE,TRUE,2,0.0338760044725406,2,FALSE
"68",2.78075672875,0.904835250001,0.75088717128,2.6659462905,0.649193420701,0.4266660116,0.51743881609,0.0842359026079,0.78263027232,2.320548165,0.688675439233,0.16727123848,2.00487073475,0.725401785439,0.17366289416,2.83965715325,0.120221627824,0.06792965684,1,0.956095306363915,NA,NA,0.0467725071235079,NA,NA,0.0467725071235079,0.103099154060774,0,10756.4277598959,6.427412238e-05,65481090.2533626,1e-04,1,0.0816030502319336,214.088706970215,"2_174_7",2,174,7,1910,FALSE,TRUE,2,0.0341612807487785,NA,NA
"69",2.98799982175,0.458942379787,0.039449971832,0.528417624375,0.513314555689,0.5297666064,0.56242716785,0.0942130973332,0.74263136512,2.75490838875,0.953899513084,0.20529047904,2.973743318,0.711376113889,0.05507436628,2.7679112705,0.117838327168,0.09837555768,1,0.951697335475238,NA,NA,0.0492162189148606,NA,NA,0.0492162189148606,0.0200316520439801,0,40153.6409210455,0.0005132610446,65481090.2533626,1e-04,1,0.0722720623016357,214.877286911011,"2_175_4",2,175,4,1918,FALSE,TRUE,1,0.00632290455387994,4,FALSE
"70",2.59437929025,0.881328233413,0.73140203992,2.998358717,0.698633433235,0.39589815296,0.510749229965,0.1055649227599,0.77786942944,2.21650140675,0.644063119327,0.19488568984,2.5816235895,0.512333832088,0.35129483024,2.5301450475,0.119520941464,0.15700259608,1,0.956578440491825,NA,NA,0.046514449233855,NA,NA,0.046514449233855,0.119696907476389,0,6670.67142032663,1.871909157e-06,65481090.2533626,1e-04,1,0.0789279937744141,216.435976982117,"2_176_4",2,176,4,1929,FALSE,TRUE,1,0.040288293055418,2,FALSE
"71",2.71067117,0.844863840514,0.60308284944,2.41931782025,0.646712385463,0.39133381616,0.572470284325,0.0760300120711,0.7810037708,2.367578396,0.736119525934,0.24260311072,2.06300628325,0.74028817378,0.15327963512,2.7566201825,0.124815324646,0.13038247664,1,0.953754074774229,NA,NA,0.0481570014928202,NA,NA,0.0481570014928202,0.0366393346264039,0,30783.7328111402,0.0003701533908,65481090.2533626,1e-04,1,0.0692229270935059,216.72040605545,"2_176_7",2,176,7,1932,FALSE,TRUE,2,0.0101519869467851,2,FALSE
"72",2.8813897025,0.934191958393,0.62502975768,0.94547443525,0.594452355949,0.34452761184,0.5483295552,0.0305026234831,0.78737621424,1.39742855975,0.677933995564,0.049721078136,2.59800047275,0.668705070034,0.033545780168,2.9252928695,0.0724321306675,0.062505521824,1,0.954189567115612,NA,NA,0.0479297207995148,NA,NA,0.0479297207995148,0.0403347252709454,0,23127.3895464953,0.0002532172044,65481090.2533626,1e-04,1,0.123884916305542,217.226990938187,"2_177_1",2,177,1,1937,FALSE,TRUE,2,0.0113353041100645,2,FALSE
